condition,randomizer.started,randomizer.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,begin_exp.started,begin_exp.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,consent.started,consent.stopped,consent_resp.keys,consent_resp.rt,consent_resp.duration,consent2.started,consent2.stopped,consent_resp_2.keys,consent_resp_2.rt,consent_resp_2.duration,consent3.started,consent3.stopped,consent_resp_3.keys,consent_resp_3.rt,consent_resp_3.duration,consent4.started,consent4.stopped,consent_resp_4.keys,consent_resp_4.rt,consent_resp_4.duration,consent5.started,consent5.stopped,consent_resp_5.keys,consent_resp_5.rt,consent_resp_5.duration,consent6.started,consent6.stopped,consent_resp_6.keys,consent_resp_6.rt,consent_resp_6.duration,demographic_questions.started,demographic_questions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,demo_age.started,demo_age.stopped,textbox.text,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,demo_native_lang.started,demo_native_lang.stopped,textbox_5.text,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,demo_other_langs.started,demo_other_langs.stopped,textbox_6.text,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,demo_info.thisRepN,demo_info.thisTrialN,demo_info.thisN,demo_info.thisIndex,demo_info.ran,instructions.started,instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,begin_experiment.started,begin_experiment.stopped,experiment_start_resp.keys,experiment_start_resp.rt,experiment_start_resp.duration,training.started,training.stopped,textbox_7.text,key_resp_18.keys,training_2.started,training_2.stopped,clear_screen.started,clear_screen.stopped,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,training_block.ran,stem,suffix,label,stem_filename,file,filepath,image_size,image_location,audio_files,key_resp_18.rt,key_resp_18.duration,which_condition.thisRepN,which_condition.thisTrialN,which_condition.thisN,which_condition.thisIndex,which_condition.ran,which_condition.order,select_condition,training_block.order
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1238,204.0227,berkoshoon,"[""b"",""e"",""r"",""n"",""k"",""o"",""N/A"",""N/A"",""N/A"",""k"",""o"",""s"",""h"",""o"",""o"",""n"",""return""]",204.0227,204.5239,204.5239,205.0208,1,1,25,19,1,berko,shoon,berkoshoon,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkoshoon.wav,"[0.7714000000003693,0.8640000000000043,0.9507000000001824,1.070400000000376,1.2180000000000177,1.326799999999821,1.9105000000000132,2.1935000000000002,2.334299999999814,2.718500000000006,2.7986000000005617,3.1391000000005533,3.3632999999998106,3.5147000000002038,3.6666000000005567,3.7826000000005706,3.890799999999814]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0211,208.4826,korasil,"[""k"",""o"",""r"",""a"",""s"",""i"",""l"",""return""]",208.4827,208.9785,208.9786,209.4755,1,2,26,17,1,kora,sil,korasil,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/korasil.wav,"[2.2855999999996186,2.383899999999443,2.473599999999635,2.5732999999998185,2.8935999999996227,3.0020000000000095,3.070299999999804,3.453399999999448]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4756,211.5428,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",211.5429,212.0394,212.0394,212.5364,1,3,27,5,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[1.1660999999996307,1.2797000000001901,1.3588999999994371,1.4557000000001779,1.5345999999996138,1.7740999999996063,1.862499999999983,1.9740999999996234,2.055799999999806]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.5365,214.4785,kora,"[""k"",""o"",""r"",""a"",""return""]",214.4786,214.9802,214.9802,215.4758,1,4,28,23,1,kora,none,kora,3,3.PNG,stems_all/3.PNG,,,zara_audio_files/kora.wav,"[1.4623999999994624,1.5657999999998253,1.710000000000008,1.7988999999994633,1.9383999999994614]","[null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.476,218.1865,balnem,"[""b"",""a"",""l"",""n"",""e"",""m"",""return""]",218.1865,218.6823,218.6823,219.1792,1,5,29,2,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[0.9979999999999905,1.109799999999808,1.2456999999992604,2.2457999999998037,2.3177999999998065,2.445799999999821,2.702099999999632]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.1793,222.5091,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",222.5091,223.0051,223.0051,223.5032,1,6,30,9,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[2.483700000000198,2.647200000000197,2.7564999999999884,2.859499999999997,2.992999999999995,3.126299999999816,3.192900000000378,3.3260999999996272]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.5033,226.5583,koranem,"[""k"",""o"",""r"",""e"",""N/A"",""a"",""n"",""e"",""m"",""return""]",226.5583,227.0539,227.0539,227.5507,1,7,31,10,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[1.484499999999997,1.5879999999999939,1.6604000000003794,1.820100000000565,2.22799999999998,2.3883000000007257,2.524600000000561,2.6391000000005533,2.7519000000003757,3.048100000000545]","[null,null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5508,230.9877,koradan,"[""b"",""N/A"",""k"",""o"",""r"",""a"",""d"",""a"",""n"",""return""]",230.9877,231.4905,231.4905,231.9918,1,8,32,14,1,kora,dan,koradan,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/koradan.wav,"[1.2003999999994335,1.8792999999998017,2.5243999999994458,2.6127000000001885,2.721499999999992,2.8243999999994287,3.00970000000018,3.09220000000019,3.219899999999427,3.430000000000007]","[null,null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.9921,236.4895,berko,"[""b"",""e"",""r"",""k"",""o"",""return""]",236.4895,236.9861,236.9862,237.483,1,9,33,6,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[1.3162000000001797,1.3951000000005536,1.4824999999999875,1.5311000000005492,1.588499999999982,1.730200000000167]","[null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4832,240.1643,berkodan,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n"",""return""]",240.1645,240.6619,240.6619,241.1621,1,10,34,13,1,berko,dan,berkodan,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkodan.wav,"[1.4004000000003884,1.4627000000002113,1.557800000000782,1.6426000000005843,1.739700000000198,2.310800000000768,2.398600000000556,2.5095000000000027,2.672800000000734]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.1623,244.4234,baldan,"[""b"",""a"",""l"",""d"",""a"",""n"",""return""]",244.4235,244.92,244.9201,245.417,1,11,35,12,1,bal,dan,baldan,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/baldan.wav,"[2.2517000000001985,2.336799999999812,2.5447999999998387,2.8805999999996743,2.97840000000042,3.0887000000001876,3.250500000000045]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.4172,249.9147,balsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]",249.9147,250.4125,250.4125,250.9108,1,12,36,18,1,bal,shoon,balshoon,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balshoon.wav,"[1.1135999999996216,1.1888999999994212,1.3500999999996566,1.4530999999996084,1.5409999999999968,1.6128999999994562,1.757599999999627]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.9109,255.4118,berko,"[""b"",""e"",""r"",""k"",""o"",""return""]",255.4119,255.9085,255.9085,256.4053,1,13,37,20,1,kora,shoon,korashoon,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/korashoon.wav,"[1.302599999999586,1.3967999999998142,1.502700000000175,1.5694000000003712,1.6477999999997905,1.780999999999949]","[null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.4056,260.9031,bal,"[""b"",""a"",""l"",""return""]",260.9032,261.3997,261.3997,261.8967,1,14,38,0,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[1.2552000000001726,1.3337000000001922,1.4669000000003507,1.620600000000536]","[null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8969,265.148,berkosil,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""return""]",265.148,265.6452,265.6452,266.1453,1,15,39,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,"[2.1777000000001863,2.2411000000005856,2.340000000000032,2.395300000000759,2.5156000000005747,2.673100000000545,2.758000000000038,2.836999999999989,3.242700000000184]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1455,267.6996,berko,"[""b"",""e"",""r"",""k"",""o"",""return""]",267.6997,268.1964,268.1964,268.7015,1,16,40,22,1,berko,none,berko,2,2.PNG,stems_all/2.PNG,,,zara_audio_files/berko.wav,"[1.0161999999992304,1.112399999999468,1.1882999999997992,1.2404999999999973,1.3578999999994608,1.5456999999992718]","[null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.7018,270.1967,bal,"[""b"",""a"",""l"",""return""]",270.1967,270.697,270.697,271.194,1,17,41,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,"[1.159799999999791,1.2542000000001963,1.3693999999994162,1.4904999999999973]","[null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.1941,274.5886,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",274.5887,275.087,275.087,275.5909,1,18,42,8,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[2.6976999999992586,2.7875999999995997,2.8725999999995793,2.958799999999769,3.0963999999993916,3.2145999999996206,3.2846999999992477,3.382799999999804]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.591,280.0878,balsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]",280.0879,280.5851,280.5852,281.0874,1,19,43,1,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[1.2232999999997674,1.2919999999999732,1.4599999999999795,1.629099999999596,1.6960999999996034,1.7684999999999604,2.1017999999997983]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0875,285.5891,,,285.5892,286.0859,286.086,286.583,1,20,44,3,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5831,291.0803,,,291.0804,291.577,291.577,292.0738,1,21,45,15,1,bal,sil,balsil,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/balsil.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.074,296.5731,,,296.5731,297.0743,297.0743,297.5712,1,22,46,11,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5715,299.9301,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",299.9301,300.4259,300.4259,300.923,1,23,47,7,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[1.3192999999998278,1.3981000000005679,1.554600000000562,1.6937999999998397,1.80279999999982,2.035799999999824,2.155600000000561,2.242700000000184,2.346600000000592]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.9231,303.2604,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",303.2605,303.7607,303.7608,304.2581,2,0,48,4,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[0.9417999999997733,1.0360999999996352,1.1327000000001703,1.2177000000001499,1.3387999999998215,1.982599999999593,2.039099999999621,2.197700000000168,2.3280999999996084]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.2583,307.1061,balshoon,"[""b"",""a"",""l"",""s"",""h"",""o"",""o"",""n"",""return""]",307.1062,307.6038,307.6038,308.1016,2,1,49,18,1,bal,shoon,balshoon,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balshoon.wav,"[1.2010000000000218,1.2825999999996043,1.4332999999998037,2.291400000000351,2.4004000000003884,2.4809999999999945,2.649200000000178,2.739799999999832,2.841000000000008]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1018,310.9793,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",310.9793,311.4751,311.4751,311.9721,2,2,50,9,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[2.1750000000000114,2.2722000000001685,2.358299999999815,2.4540000000000077,2.569200000000194,2.673000000000002,2.7520000000000095,2.8697000000001935]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9722,314.8367,balnem,"[""b"",""a"",""l"",""n"",""e"",""m"",""return""]",314.8368,315.336,315.336,315.8328,2,3,51,3,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[2.1990000000000123,2.2717000000001804,2.3940999999996393,2.5459000000003584,2.6474000000003457,2.72199999999998,2.8605999999996357]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8329,317.9464,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",317.9464,318.4452,318.4452,318.9422,2,4,52,5,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[1.0395000000000323,1.1122999999998342,1.200900000000388,1.2559000000003948,1.344599999999673,1.8314000000003716,1.903599999999642,2.007400000000416,2.103799999999808]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.9423,322.1272,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",322.1274,322.6228,322.6228,323.1208,2,5,53,10,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[2.382000000000005,2.5060999999996056,2.5930999999996516,2.69829999999979,2.805299999999818,2.9265999999996097,3.0052999999998065,3.175099999999645]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.121,324.3862,bal,"[""b"",""a"",""l"",""return""]",324.3863,324.8821,324.8821,325.3788,2,6,54,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,"[0.9782000000001858,1.0360000000000014,1.1301000000005388,1.2582000000001585]","[null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3791,329.8767,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",329.8768,330.3733,330.3733,330.8701,2,7,55,19,1,berko,shoon,berkoshoon,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkoshoon.wav,"[1.0285000000000082,1.1145999999996548,1.2040999999996416,1.302500000000009,1.3557999999998174,1.5690999999996507,1.6527999999998428,1.7385999999996784,1.8043999999994753]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.8703,333.6709,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",333.671,334.1675,334.1675,334.6644,2,8,56,8,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[2.1826999999992722,2.2705999999996607,2.3505999999996448,2.41700000000003,2.5106999999992468,2.6304999999999836,2.70259999999962,2.7948999999994726]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.6645,339.1621,balbalsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return"",""b"",""a"",""l""]",339.1622,339.6589,339.6589,340.1555,2,9,57,2,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[1.0787000000001967,1.1271000000005529,1.2694999999999936,1.631100000000572,1.7416000000005738,1.8136000000005197,1.9817999999997937,4.141700000000185,4.24570000000017,4.34160000000054]","[null,null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.1558,341.7984,balnem,"[""b"",""a"",""l"",""n"",""e"",""m"",""return""]",341.7984,342.2951,342.2951,342.7919,2,10,58,1,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[0.8841000000005579,0.9956000000005929,1.066000000000031,1.353900000000408,1.4421000000005506,1.5458000000007814,1.634600000000603]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.792,345.2612,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",345.2613,345.7572,345.7572,346.2557,2,11,59,7,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[1.2361000000005333,1.3929000000003384,1.635200000000168,1.871499999999969,1.9699000000003366,2.168800000000715,2.283700000000181,2.3626000000005547,2.4656000000005633]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.2559,349.4132,korashoon,"[""k"",""o"",""r"",""a"",""s"",""h"",""o"",""o"",""n"",""return""]",349.4132,349.9091,349.9091,350.4061,2,12,60,20,1,kora,shoon,korashoon,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/korashoon.wav,"[2.1092999999997915,2.2307999999998174,2.305599999999629,2.4037000000001854,2.596200000000181,2.684299999999837,2.7717000000001804,2.9328999999994494,3.0478999999994585,3.1510000000000105]","[null,null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.4063,353.3964,kora,"[""b"",""k"",""o"",""r"",""N/A"",""N/A"",""N/A"",""N/A"",""k"",""o"",""r"",""a"",""return""]",353.3965,353.8984,353.8984,354.3943,2,13,61,23,1,kora,none,kora,3,3.PNG,stems_all/3.PNG,,,zara_audio_files/kora.wav,"[1.0559999999999832,1.30929999999978,1.3889000000003762,1.5034000000003402,1.733599999999626,1.903099999999597,2.048799999999801,2.2062999999997714,2.6429000000003384,2.700999999999965,2.7654000000003407,2.8624000000003775,2.9834000000003584]","[null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,
