elpd_diff,se_diff,elpd_loo,se_elpd_loo,p_loo,se_p_loo,looic,se_looic
0,0,-283.8429105832481,19.240353837296087,56.561414863206664,5.962588444797637,567.6858211664962,38.480707674592175
-1279.5904305464592,27.466845749407646,-1563.433341129713,25.325988024309012,113.52728702506955,3.8502073950483124,3126.866682259426,50.651976048618025
-1281.4678985566964,28.002900806395616,-1565.3108091399406,26.0059836281659,86.76529813932788,3.287227898079869,3130.621618279881,52.0119672563318
