weights,Stem,Meaning,Frequency,row_number,label
-0.013333333333333336,Familiar,Original,Frequent,1,Original Frequent
0.06930601798142211,Familiar,Original,Frequent,2,Original Frequent
0.05610134683436198,Familiar,Original,Frequent,3,Original Frequent
0.21899283918050388,Familiar,Original,Frequent,4,Original Frequent
0.46960372533040473,Familiar,Original,Frequent,5,Original Frequent
0.3574774385959241,Familiar,Original,Frequent,6,Original Frequent
0.2958883398534347,Familiar,Original,Frequent,7,Original Frequent
0.4346267185401165,Familiar,Original,Frequent,8,Original Frequent
0.428712397251628,Familiar,Original,Frequent,9,Original Frequent
0.4607440049683218,Familiar,Original,Frequent,10,Original Frequent
0.3880180919178876,Familiar,Original,Frequent,11,Original Frequent
0.4889859933246794,Familiar,Original,Frequent,12,Original Frequent
0.5717285018073199,Familiar,Original,Frequent,13,Original Frequent
0.7481649381447614,Familiar,Original,Frequent,14,Original Frequent
0.8121757541649185,Familiar,Original,Frequent,15,Original Frequent
0.9079135737904291,Familiar,Original,Frequent,16,Original Frequent
0.9413439260965418,Familiar,Original,Frequent,17,Original Frequent
1.0402264764198808,Familiar,Original,Frequent,18,Original Frequent
0.8150948204922286,Familiar,Original,Frequent,19,Original Frequent
0.9576974341349802,Familiar,Original,Frequent,20,Original Frequent
1.0283176388326387,Familiar,Original,Frequent,21,Original Frequent
1.0681993454480234,Familiar,Original,Frequent,22,Original Frequent
1.1138258975210074,Familiar,Original,Frequent,23,Original Frequent
1.1438052398523328,Familiar,Original,Frequent,24,Original Frequent
1.115031468183583,Familiar,Original,Frequent,25,Original Frequent
1.2025063243019694,Familiar,Original,Frequent,26,Original Frequent
1.3195337647276635,Familiar,Original,Frequent,27,Original Frequent
1.3561490724864138,Familiar,Original,Frequent,28,Original Frequent
1.3267053027765836,Familiar,Original,Frequent,29,Original Frequent
1.4210293214623586,Familiar,Original,Frequent,30,Original Frequent
1.4336611304023628,Familiar,Original,Frequent,31,Original Frequent
1.3877772949420621,Familiar,Original,Frequent,32,Original Frequent
1.4859451150706897,Familiar,Original,Frequent,33,Original Frequent
1.6140795277787205,Familiar,Original,Frequent,34,Original Frequent
1.6802157423455655,Familiar,Original,Frequent,35,Original Frequent
1.6349430242426952,Familiar,Original,Frequent,36,Original Frequent
1.735123086311134,Familiar,Original,Frequent,37,Original Frequent
1.7847057496583578,Familiar,Original,Frequent,38,Original Frequent
1.6364437237123615,Familiar,Original,Frequent,39,Original Frequent
1.5319340638451127,Familiar,Original,Frequent,40,Original Frequent
1.4942275615478475,Familiar,Original,Frequent,41,Original Frequent
1.431474669109824,Familiar,Original,Frequent,42,Original Frequent
1.4891951383126687,Familiar,Original,Frequent,43,Original Frequent
1.559891607741036,Familiar,Original,Frequent,44,Original Frequent
1.7822420255126326,Familiar,Original,Frequent,45,Original Frequent
1.6805207618176332,Familiar,Original,Frequent,46,Original Frequent
1.7009596217075904,Familiar,Original,Frequent,47,Original Frequent
1.767166358808236,Familiar,Original,Frequent,48,Original Frequent
1.7586139203595785,Familiar,Original,Frequent,49,Original Frequent
1.7098165840856465,Familiar,Original,Frequent,50,Original Frequent
1.8114381244874607,Familiar,Original,Frequent,51,Original Frequent
1.7944577391352745,Familiar,Original,Frequent,52,Original Frequent
1.8361805780987244,Familiar,Original,Frequent,53,Original Frequent
1.8638064564592411,Familiar,Original,Frequent,54,Original Frequent
1.7256782246664226,Familiar,Original,Frequent,55,Original Frequent
1.6620120961660376,Familiar,Original,Frequent,56,Original Frequent
1.8327158863292925,Familiar,Original,Frequent,57,Original Frequent
1.6659699461746922,Familiar,Original,Frequent,58,Original Frequent
1.8601534061006504,Familiar,Original,Frequent,59,Original Frequent
1.7950004804893778,Familiar,Original,Frequent,60,Original Frequent
1.8265221753697944,Familiar,Original,Frequent,61,Original Frequent
1.9394352101432846,Familiar,Original,Frequent,62,Original Frequent
1.8694664853831937,Familiar,Original,Frequent,63,Original Frequent
1.6917445760012906,Familiar,Original,Frequent,64,Original Frequent
1.7191760625120052,Familiar,Original,Frequent,65,Original Frequent
1.6741691542630182,Familiar,Original,Frequent,66,Original Frequent
1.7104931910756997,Familiar,Original,Frequent,67,Original Frequent
1.634703986002622,Familiar,Original,Frequent,68,Original Frequent
1.646422798884162,Familiar,Original,Frequent,69,Original Frequent
1.5775549486939549,Familiar,Original,Frequent,70,Original Frequent
1.6232962762954355,Familiar,Original,Frequent,71,Original Frequent
1.707848400065364,Familiar,Original,Frequent,72,Original Frequent
1.861489094153766,Familiar,Original,Frequent,73,Original Frequent
1.7699881881651147,Familiar,Original,Frequent,74,Original Frequent
1.929206004156943,Familiar,Original,Frequent,75,Original Frequent
2.026439218504721,Familiar,Original,Frequent,76,Original Frequent
1.8350905471041883,Familiar,Original,Frequent,77,Original Frequent
1.8175508190981524,Familiar,Original,Frequent,78,Original Frequent
1.8124066559714134,Familiar,Original,Frequent,79,Original Frequent
1.6080657477888323,Familiar,Original,Frequent,80,Original Frequent
1.6398068254664009,Familiar,Original,Frequent,81,Original Frequent
1.4730609643853514,Familiar,Original,Frequent,82,Original Frequent
1.5494615835182077,Familiar,Original,Frequent,83,Original Frequent
1.6052331865960145,Familiar,Original,Frequent,84,Original Frequent
1.6673395114140228,Familiar,Original,Frequent,85,Original Frequent
1.7395172857757606,Familiar,Original,Frequent,86,Original Frequent
1.824151072430693,Familiar,Original,Frequent,87,Original Frequent
1.6048131206087217,Familiar,Original,Frequent,88,Original Frequent
1.6571397620708201,Familiar,Original,Frequent,89,Original Frequent
1.7180249498860287,Familiar,Original,Frequent,90,Original Frequent
1.7889257894522619,Familiar,Original,Frequent,91,Original Frequent
1.8967941907725563,Familiar,Original,Frequent,92,Original Frequent
1.6839131781290861,Familiar,Original,Frequent,93,Original Frequent
1.5403452639184463,Familiar,Original,Frequent,94,Original Frequent
1.2771211299815002,Familiar,Original,Frequent,95,Original Frequent
1.2990195097551644,Familiar,Original,Frequent,96,Original Frequent
1.2999457827541538,Familiar,Original,Frequent,97,Original Frequent
1.3341343749164918,Familiar,Original,Frequent,98,Original Frequent
1.4940094581913137,Familiar,Original,Frequent,99,Original Frequent
1.4361645268672714,Familiar,Original,Frequent,100,Original Frequent
1.5216019481360958,Familiar,Original,Frequent,101,Original Frequent
1.4743011319934622,Familiar,Original,Frequent,102,Original Frequent
1.5550142953805546,Familiar,Original,Frequent,103,Original Frequent
1.603080751001258,Familiar,Original,Frequent,104,Original Frequent
1.7270255202729472,Familiar,Original,Frequent,105,Original Frequent
1.8297107677973163,Familiar,Original,Frequent,106,Original Frequent
1.855316560240142,Familiar,Original,Frequent,107,Original Frequent
1.7500454353125496,Familiar,Original,Frequent,108,Original Frequent
1.8118488729636948,Familiar,Original,Frequent,109,Original Frequent
1.8367921898650574,Familiar,Original,Frequent,110,Original Frequent
1.8805950761203014,Familiar,Original,Frequent,111,Original Frequent
1.8097482086634653,Familiar,Original,Frequent,112,Original Frequent
1.965069227570012,Familiar,Original,Frequent,113,Original Frequent
1.9145146561829678,Familiar,Original,Frequent,114,Original Frequent
1.8820010496128248,Familiar,Original,Frequent,115,Original Frequent
1.7483111489665997,Familiar,Original,Frequent,116,Original Frequent
1.7425848322209745,Familiar,Original,Frequent,117,Original Frequent
1.765197779626356,Familiar,Original,Frequent,118,Original Frequent
1.8350713190204222,Familiar,Original,Frequent,119,Original Frequent
1.9282356742487199,Familiar,Original,Frequent,120,Original Frequent
-0.09333333333333335,Familiar,Novel,Frequent,1,Novel Frequent
-0.08392299540870925,Familiar,Novel,Frequent,2,Novel Frequent
-0.15530017391918205,Familiar,Novel,Frequent,3,Novel Frequent
-0.050272726535620565,Familiar,Novel,Frequent,4,Novel Frequent
-0.013013204366718094,Familiar,Novel,Frequent,5,Novel Frequent
-0.10153090664511605,Familiar,Novel,Frequent,6,Novel Frequent
-0.12904932657115673,Familiar,Novel,Frequent,7,Novel Frequent
-0.1433102698849275,Familiar,Novel,Frequent,8,Novel Frequent
-0.2031562075210838,Familiar,Novel,Frequent,9,Novel Frequent
-0.19614470669862263,Familiar,Novel,Frequent,10,Novel Frequent
-0.26818038076433837,Familiar,Novel,Frequent,11,Novel Frequent
-0.2797941476089015,Familiar,Novel,Frequent,12,Novel Frequent
-0.18323678105618257,Familiar,Novel,Frequent,13,Novel Frequent
-0.13567198543422948,Familiar,Novel,Frequent,14,Novel Frequent
-0.04750421353445669,Familiar,Novel,Frequent,15,Novel Frequent
0.031146644595575562,Familiar,Novel,Frequent,16,Novel Frequent
0.03828163574353305,Familiar,Novel,Frequent,17,Novel Frequent
0.053219259802754576,Familiar,Novel,Frequent,18,Novel Frequent
0.054006556042576925,Familiar,Novel,Frequent,19,Novel Frequent
0.06731666405711831,Familiar,Novel,Frequent,20,Novel Frequent
0.04180642498739512,Familiar,Novel,Frequent,21,Novel Frequent
0.09341575790440923,Familiar,Novel,Frequent,22,Novel Frequent
0.10860961243678277,Familiar,Novel,Frequent,23,Novel Frequent
0.13319148216969046,Familiar,Novel,Frequent,24,Novel Frequent
0.13573517399500082,Familiar,Novel,Frequent,25,Novel Frequent
0.1336724538938672,Familiar,Novel,Frequent,26,Novel Frequent
0.145651718032715,Familiar,Novel,Frequent,27,Novel Frequent
0.13355332286499866,Familiar,Novel,Frequent,28,Novel Frequent
0.16265717592686557,Familiar,Novel,Frequent,29,Novel Frequent
0.14485420704352506,Familiar,Novel,Frequent,30,Novel Frequent
0.0030626290611139306,Familiar,Novel,Frequent,31,Novel Frequent
0.016874645664638976,Familiar,Novel,Frequent,32,Novel Frequent
0.06014305963050939,Familiar,Novel,Frequent,33,Novel Frequent
0.06610461686732183,Familiar,Novel,Frequent,34,Novel Frequent
0.09625208203300392,Familiar,Novel,Frequent,35,Novel Frequent
0.0964712674671695,Familiar,Novel,Frequent,36,Novel Frequent
0.103740955707191,Familiar,Novel,Frequent,37,Novel Frequent
0.06328352434011475,Familiar,Novel,Frequent,38,Novel Frequent
0.08562357881536031,Familiar,Novel,Frequent,39,Novel Frequent
0.08057125402064974,Familiar,Novel,Frequent,40,Novel Frequent
0.08853668384410618,Familiar,Novel,Frequent,41,Novel Frequent
-0.022727307906146854,Familiar,Novel,Frequent,42,Novel Frequent
-0.020482976393948416,Familiar,Novel,Frequent,43,Novel Frequent
-4.912242371911679e-4,Familiar,Novel,Frequent,44,Novel Frequent
0.07949615009671995,Familiar,Novel,Frequent,45,Novel Frequent
0.11160376003136746,Familiar,Novel,Frequent,46,Novel Frequent
0.10922182583371831,Familiar,Novel,Frequent,47,Novel Frequent
0.12371878629463062,Familiar,Novel,Frequent,48,Novel Frequent
0.12123622367861775,Familiar,Novel,Frequent,49,Novel Frequent
0.11744373857091406,Familiar,Novel,Frequent,50,Novel Frequent
