participant,date,condition,age,native_lang,other_langs,stem_condition,picture_meaning,resp_stem,resp,resp_suffix_form,freq_choice,accuracy,language,task,meaning_choice,original_condition,mean_accuracy,sd_accuracy,meaning,frequency
24300,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,NA,NA,original,1
24300,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
24300,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,NA,NA,original,0
516480,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,1,0.2916666666666667,0.4643056214875365,original,0
516480,2025-03-03,1,,,,familiar,dim_pl,bal,balnem,nem,infreq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,0
516480,2025-03-03,1,,,,familiar,dim_pl,bal,balnem,nem,infreq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,0
516480,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,1,0.2916666666666667,0.4643056214875365,original,0
516480,2025-03-03,1,,,,familiar,dim_pl,bal,balnem,nem,infreq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,0
516480,2025-03-03,1,,,,novel,big_pl,pil,pildani,dan,freq,1,dan,prod,freq,1,0.2916666666666667,0.4643056214875365,original,1
516480,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,1,0.2916666666666667,0.4643056214875365,original,0
516480,2025-03-03,1,,,,novel,dim_pl,pil,pildani,dan,freq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,1
516480,2025-03-03,1,,,,novel,dim_pl,shinti,shintidan,dan,freq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,1
516480,2025-03-03,1,,,,familiar,dim_pl,bal,balnem,nem,infreq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,0
516480,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,1,0.2916666666666667,0.4643056214875365,original,0
516480,2025-03-03,1,,,,novel,dim_pl,pil,pildan,dan,freq,NA,dan,prod,novel,1,0.2916666666666667,0.4643056214875365,novel,1
516480,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,freq,1,dan,prod,freq,1,0.2916666666666667,0.4643056214875365,original,1
795819,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,shinti,shintildan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
795819,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.3333333333333333,0.4815434123430768,original,0
681800,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.5416666666666666,0.5089773777040515,original,1
681800,2025-03-03,1,,,,familiar,dim_pl,kora,koranem,nem,freq,NA,nem,prod,novel,4,0.5416666666666666,0.5089773777040515,novel,1
681800,2025-03-03,1,,,,novel,dim_pl,shinti,shinitnem,nem,freq,NA,nem,prod,novel,4,0.5416666666666666,0.5089773777040515,novel,1
681800,2025-03-03,1,,,,novel,dim_pl,pil,pilanem,nem,freq,NA,nem,prod,novel,4,0.5416666666666666,0.5089773777040515,novel,1
949821,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.4583333333333333,0.5089773777040515,original,0
949821,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.4583333333333333,0.5089773777040515,original,0
949821,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.4583333333333333,0.5089773777040515,original,0
949821,2025-03-03,1,,,,familiar,dim_pl,berko,berkodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,berko,berkodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,0.4583333333333333,0.5089773777040515,original,1
949821,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,berko,berkodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.4583333333333333,0.5089773777040515,original,1
949821,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,0.4583333333333333,0.5089773777040515,original,1
949821,2025-03-03,1,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.4583333333333333,0.5089773777040515,original,1
949821,2025-03-03,1,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,freq,1,nem,prod,freq,4,0.4583333333333333,0.5089773777040515,original,1
949821,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_sg,pil,pilnem,nem,freq,1,nem,prod,freq,4,0.4583333333333333,0.5089773777040515,original,1
949821,2025-03-03,1,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,familiar,dim_pl,berko,berkodan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
949821,2025-03-03,1,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,4,0.4583333333333333,0.5089773777040515,novel,0
818269,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,familiar,dim_sg,bal,balnem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,novel,dim_sg,pil,pilanem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,novel,dim_sg,pil,pilanem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,dim_sg,bal,balnem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,bal,berkodan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
818269,2025-03-03,2,,,,novel,dim_sg,pil,pilnem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
818269,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
56352,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,pil,pilnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,dim_sg,pil,pilnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,pil,pilnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,dim_sg,pil,pilnem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,2,0.4166666666666667,0.5036101551853349,original,0
56352,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
56352,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.4166666666666667,0.5036101551853349,original,1
886144,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,pil,piladan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,pil,piladan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,pil,pilidan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
886144,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,2,0.7083333333333334,0.4643056214875365,original,1
893780,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
893780,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
893780,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
893780,2025-03-03,2,,,,familiar,dim_pl,berko,berkonem,nem,freq,NA,nem,prod,novel,5,0.5416666666666666,0.5089773777040515,novel,1
893780,2025-03-03,2,,,,familiar,dim_pl,bal,balnem,nem,freq,NA,nem,prod,novel,5,0.5416666666666666,0.5089773777040515,novel,1
893780,2025-03-03,2,,,,familiar,dim_pl,berko,berkonem,nem,freq,NA,nem,prod,novel,5,0.5416666666666666,0.5089773777040515,novel,1
893780,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.5416666666666666,0.5089773777040515,original,0
893780,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.5416666666666666,0.5089773777040515,original,1
893780,2025-03-03,2,,,,familiar,dim_pl,bal,balnem,nem,freq,NA,nem,prod,novel,5,0.5416666666666666,0.5089773777040515,novel,1
