weights,Stem,Meaning,Frequency,row_number,label
0.10583333333333333,Familiar,Original,Frequent,1,Original Frequent
0.14365880842487122,Familiar,Original,Frequent,2,Original Frequent
0.10761443584954629,Familiar,Original,Frequent,3,Original Frequent
0.04669317675498702,Familiar,Original,Frequent,4,Original Frequent
0.09718366090948907,Familiar,Original,Frequent,5,Original Frequent
0.15623352307859856,Familiar,Original,Frequent,6,Original Frequent
0.1696583591378464,Familiar,Original,Frequent,7,Original Frequent
0.23591931941005068,Familiar,Original,Frequent,8,Original Frequent
0.2019521752130716,Familiar,Original,Frequent,9,Original Frequent
0.24148806108879317,Familiar,Original,Frequent,10,Original Frequent
0.33664646577782475,Familiar,Original,Frequent,11,Original Frequent
0.2993463763908187,Familiar,Original,Frequent,12,Original Frequent
0.28192555576361433,Familiar,Original,Frequent,13,Original Frequent
0.30853035325093014,Familiar,Original,Frequent,14,Original Frequent
0.35317501199016216,Familiar,Original,Frequent,15,Original Frequent
0.3659347997879181,Familiar,Original,Frequent,16,Original Frequent
0.3422799524950062,Familiar,Original,Frequent,17,Original Frequent
0.3677475722482195,Familiar,Original,Frequent,18,Original Frequent
0.3142804658760756,Familiar,Original,Frequent,19,Original Frequent
0.30482410721110986,Familiar,Original,Frequent,20,Original Frequent
0.39922289005423633,Familiar,Original,Frequent,21,Original Frequent
0.430944837246519,Familiar,Original,Frequent,22,Original Frequent
0.42984571845001485,Familiar,Original,Frequent,23,Original Frequent
0.5125367372508903,Familiar,Original,Frequent,24,Original Frequent
0.5522827600885785,Familiar,Original,Frequent,25,Original Frequent
0.5824338028788674,Familiar,Original,Frequent,26,Original Frequent
0.5708720873906465,Familiar,Original,Frequent,27,Original Frequent
0.5593762110356527,Familiar,Original,Frequent,28,Original Frequent
0.6093840231192902,Familiar,Original,Frequent,29,Original Frequent
0.6281297373633611,Familiar,Original,Frequent,30,Original Frequent
0.6452830083203286,Familiar,Original,Frequent,31,Original Frequent
0.6556902106248474,Familiar,Original,Frequent,32,Original Frequent
0.7153001970583553,Familiar,Original,Frequent,33,Original Frequent
0.6901064785292753,Familiar,Original,Frequent,34,Original Frequent
0.7248913003095696,Familiar,Original,Frequent,35,Original Frequent
0.7344111881875611,Familiar,Original,Frequent,36,Original Frequent
0.7270439471502985,Familiar,Original,Frequent,37,Original Frequent
0.7364535404778091,Familiar,Original,Frequent,38,Original Frequent
0.7400591562481061,Familiar,Original,Frequent,39,Original Frequent
0.7225224829538206,Familiar,Original,Frequent,40,Original Frequent
0.7678250865239675,Familiar,Original,Frequent,41,Original Frequent
0.7125474700354012,Familiar,Original,Frequent,42,Original Frequent
0.7210274446905998,Familiar,Original,Frequent,43,Original Frequent
0.6886860018539365,Familiar,Original,Frequent,44,Original Frequent
0.793131906780457,Familiar,Original,Frequent,45,Original Frequent
0.7856180885269594,Familiar,Original,Frequent,46,Original Frequent
0.7687644243972221,Familiar,Original,Frequent,47,Original Frequent
0.746640801677424,Familiar,Original,Frequent,48,Original Frequent
0.8234417754993879,Familiar,Original,Frequent,49,Original Frequent
0.8442425930249589,Familiar,Original,Frequent,50,Original Frequent
0.8024712148123966,Familiar,Original,Frequent,51,Original Frequent
0.8407733935337894,Familiar,Original,Frequent,52,Original Frequent
0.9224651257206511,Familiar,Original,Frequent,53,Original Frequent
0.9649709318510112,Familiar,Original,Frequent,54,Original Frequent
0.9978957665863664,Familiar,Original,Frequent,55,Original Frequent
1.0714517527495038,Familiar,Original,Frequent,56,Original Frequent
1.0687986525400803,Familiar,Original,Frequent,57,Original Frequent
1.1170187166746492,Familiar,Original,Frequent,58,Original Frequent
1.165289084042686,Familiar,Original,Frequent,59,Original Frequent
1.106335747973496,Familiar,Original,Frequent,60,Original Frequent
1.0620279371958499,Familiar,Original,Frequent,61,Original Frequent
1.0572035113698885,Familiar,Original,Frequent,62,Original Frequent
1.0377165849671204,Familiar,Original,Frequent,63,Original Frequent
1.030011895501792,Familiar,Original,Frequent,64,Original Frequent
1.082638604443068,Familiar,Original,Frequent,65,Original Frequent
1.0708146799041616,Familiar,Original,Frequent,66,Original Frequent
1.065071268208261,Familiar,Original,Frequent,67,Original Frequent
1.06260960696282,Familiar,Original,Frequent,68,Original Frequent
1.110046606466977,Familiar,Original,Frequent,69,Original Frequent
1.1307707803308158,Familiar,Original,Frequent,70,Original Frequent
1.2303394119066409,Familiar,Original,Frequent,71,Original Frequent
1.270306273879947,Familiar,Original,Frequent,72,Original Frequent
1.287589054103049,Familiar,Original,Frequent,73,Original Frequent
1.3043328924835114,Familiar,Original,Frequent,74,Original Frequent
1.310686677843404,Familiar,Original,Frequent,75,Original Frequent
1.3171961518557431,Familiar,Original,Frequent,76,Original Frequent
1.3219592046186635,Familiar,Original,Frequent,77,Original Frequent
1.3448997088379544,Familiar,Original,Frequent,78,Original Frequent
1.3276440735416561,Familiar,Original,Frequent,79,Original Frequent
1.33660801167069,Familiar,Original,Frequent,80,Original Frequent
1.3405135338081218,Familiar,Original,Frequent,81,Original Frequent
