weights,Stem,Meaning,Frequency,row_number,label
-0.03250000000000001,Familiar,Original,Frequent,1,Original Frequent
0.090142593645445,Familiar,Original,Frequent,2,Original Frequent
0.17328155558039476,Familiar,Original,Frequent,3,Original Frequent
0.10962406311605946,Familiar,Original,Frequent,4,Original Frequent
0.16352727804460868,Familiar,Original,Frequent,5,Original Frequent
0.20037242915240705,Familiar,Original,Frequent,6,Original Frequent
0.21197819574417037,Familiar,Original,Frequent,7,Original Frequent
0.27727238552576133,Familiar,Original,Frequent,8,Original Frequent
0.25496642360833166,Familiar,Original,Frequent,9,Original Frequent
0.33442823871203553,Familiar,Original,Frequent,10,Original Frequent
0.3493739028597942,Familiar,Original,Frequent,11,Original Frequent
0.3787178466815182,Familiar,Original,Frequent,12,Original Frequent
0.45469119638333855,Familiar,Original,Frequent,13,Original Frequent
0.5004586213759706,Familiar,Original,Frequent,14,Original Frequent
0.48807822752157226,Familiar,Original,Frequent,15,Original Frequent
0.5292457980099475,Familiar,Original,Frequent,16,Original Frequent
0.5316112272794564,Familiar,Original,Frequent,17,Original Frequent
0.6328316020443001,Familiar,Original,Frequent,18,Original Frequent
0.5291724115920021,Familiar,Original,Frequent,19,Original Frequent
0.5634923031914436,Familiar,Original,Frequent,20,Original Frequent
0.5932976245500695,Familiar,Original,Frequent,21,Original Frequent
0.5914409027781357,Familiar,Original,Frequent,22,Original Frequent
0.6547449255659311,Familiar,Original,Frequent,23,Original Frequent
0.6937939457136045,Familiar,Original,Frequent,24,Original Frequent
0.6412944307179883,Familiar,Original,Frequent,25,Original Frequent
0.6895306804353637,Familiar,Original,Frequent,26,Original Frequent
0.6877571988343816,Familiar,Original,Frequent,27,Original Frequent
0.6800067575881413,Familiar,Original,Frequent,28,Original Frequent
0.5929442071324665,Familiar,Original,Frequent,29,Original Frequent
0.554132745378969,Familiar,Original,Frequent,30,Original Frequent
0.6417178509749073,Familiar,Original,Frequent,31,Original Frequent
0.7059971640195378,Familiar,Original,Frequent,32,Original Frequent
0.7135855601346802,Familiar,Original,Frequent,33,Original Frequent
0.7663772218940395,Familiar,Original,Frequent,34,Original Frequent
0.7333223698299989,Familiar,Original,Frequent,35,Original Frequent
0.7640998889163867,Familiar,Original,Frequent,36,Original Frequent
0.8353377902036769,Familiar,Original,Frequent,37,Original Frequent
0.8452350768962972,Familiar,Original,Frequent,38,Original Frequent
0.8090319636913691,Familiar,Original,Frequent,39,Original Frequent
0.9038299005715527,Familiar,Original,Frequent,40,Original Frequent
0.897558571341122,Familiar,Original,Frequent,41,Original Frequent
0.8682881920980009,Familiar,Original,Frequent,42,Original Frequent
0.8622130362459782,Familiar,Original,Frequent,43,Original Frequent
0.8797021871756878,Familiar,Original,Frequent,44,Original Frequent
0.9221390796055605,Familiar,Original,Frequent,45,Original Frequent
0.9313766911561819,Familiar,Original,Frequent,46,Original Frequent
0.9515343580957737,Familiar,Original,Frequent,47,Original Frequent
1.009514335092745,Familiar,Original,Frequent,48,Original Frequent
1.0686544254675567,Familiar,Original,Frequent,49,Original Frequent
1.1007794220433786,Familiar,Original,Frequent,50,Original Frequent
1.1197966709331995,Familiar,Original,Frequent,51,Original Frequent
1.1711708467766795,Familiar,Original,Frequent,52,Original Frequent
1.1440198149215965,Familiar,Original,Frequent,53,Original Frequent
1.1508595932753425,Familiar,Original,Frequent,54,Original Frequent
1.03209781950491,Familiar,Original,Frequent,55,Original Frequent
1.0594311771280234,Familiar,Original,Frequent,56,Original Frequent
1.101813645840009,Familiar,Original,Frequent,57,Original Frequent
1.0444390880829033,Familiar,Original,Frequent,58,Original Frequent
1.0600577146853862,Familiar,Original,Frequent,59,Original Frequent
1.0998257219749283,Familiar,Original,Frequent,60,Original Frequent
1.1184106749885185,Familiar,Original,Frequent,61,Original Frequent
1.1604255809336843,Familiar,Original,Frequent,62,Original Frequent
1.1572153053467813,Familiar,Original,Frequent,63,Original Frequent
1.1794582969620833,Familiar,Original,Frequent,64,Original Frequent
1.1344878088731094,Familiar,Original,Frequent,65,Original Frequent
1.177026266160529,Familiar,Original,Frequent,66,Original Frequent
1.1697988002990691,Familiar,Original,Frequent,67,Original Frequent
1.1049419717898596,Familiar,Original,Frequent,68,Original Frequent
1.1626212346314853,Familiar,Original,Frequent,69,Original Frequent
1.155505615744127,Familiar,Original,Frequent,70,Original Frequent
1.1674389054801133,Familiar,Original,Frequent,71,Original Frequent
1.2239275810238048,Familiar,Original,Frequent,72,Original Frequent
1.191049306969516,Familiar,Original,Frequent,73,Original Frequent
1.2360533418423074,Familiar,Original,Frequent,74,Original Frequent
1.2067998039494687,Familiar,Original,Frequent,75,Original Frequent
1.2432394875850485,Familiar,Original,Frequent,76,Original Frequent
1.2424570885634365,Familiar,Original,Frequent,77,Original Frequent
1.2661911948213287,Familiar,Original,Frequent,78,Original Frequent
1.2261528357922045,Familiar,Original,Frequent,79,Original Frequent
1.2190508385486722,Familiar,Original,Frequent,80,Original Frequent
1.216420577501622,Familiar,Original,Frequent,81,Original Frequent
1.176795397951887,Familiar,Original,Frequent,82,Original Frequent
1.142662466029131,Familiar,Original,Frequent,83,Original Frequent
1.1527526179067922,Familiar,Original,Frequent,84,Original Frequent
1.1311298279985447,Familiar,Original,Frequent,85,Original Frequent
1.137532823259535,Familiar,Original,Frequent,86,Original Frequent
1.2126665245290738,Familiar,Original,Frequent,87,Original Frequent
1.1652906056080639,Familiar,Original,Frequent,88,Original Frequent
1.1634047645921581,Familiar,Original,Frequent,89,Original Frequent
1.1402125588843113,Familiar,Original,Frequent,90,Original Frequent
1.0887409955865317,Familiar,Original,Frequent,91,Original Frequent
1.1017553953973371,Familiar,Original,Frequent,92,Original Frequent
1.129463450033337,Familiar,Original,Frequent,93,Original Frequent
1.209090148602914,Familiar,Original,Frequent,94,Original Frequent
1.2325111177117272,Familiar,Original,Frequent,95,Original Frequent
1.2415611491790148,Familiar,Original,Frequent,96,Original Frequent
1.303258038588826,Familiar,Original,Frequent,97,Original Frequent
1.3510326514548412,Familiar,Original,Frequent,98,Original Frequent
1.3509894730626126,Familiar,Original,Frequent,99,Original Frequent
1.3683414808913834,Familiar,Original,Frequent,100,Original Frequent
1.3721036687505355,Familiar,Original,Frequent,101,Original Frequent
1.387175105504712,Familiar,Original,Frequent,102,Original Frequent
1.388529719797049,Familiar,Original,Frequent,103,Original Frequent
1.3428102814754188,Familiar,Original,Frequent,104,Original Frequent
1.239929791087642,Familiar,Original,Frequent,105,Original Frequent
1.322479326966729,Familiar,Original,Frequent,106,Original Frequent
1.3652079631118288,Familiar,Original,Frequent,107,Original Frequent
1.3692982733525265,Familiar,Original,Frequent,108,Original Frequent
1.3244359840771258,Familiar,Original,Frequent,109,Original Frequent
1.3583000317597254,Familiar,Original,Frequent,110,Original Frequent
1.438914951039172,Familiar,Original,Frequent,111,Original Frequent
1.455777379449811,Familiar,Original,Frequent,112,Original Frequent
1.405101649180377,Familiar,Original,Frequent,113,Original Frequent
1.4510037250442442,Familiar,Original,Frequent,114,Original Frequent
1.4732997415617326,Familiar,Original,Frequent,115,Original Frequent
1.4650285062670423,Familiar,Original,Frequent,116,Original Frequent
1.462406833153536,Familiar,Original,Frequent,117,Original Frequent
1.5156305868062192,Familiar,Original,Frequent,118,Original Frequent
1.5373160713546095,Familiar,Original,Frequent,119,Original Frequent
1.4965249215129819,Familiar,Original,Frequent,120,Original Frequent
0.007499999999999999,Familiar,Novel,Frequent,1,Novel Frequent
0.07714618846898781,Familiar,Novel,Frequent,2,Novel Frequent
0.10926002446675834,Familiar,Novel,Frequent,3,Novel Frequent
0.04560253200242303,Familiar,Novel,Frequent,4,Novel Frequent
0.05067785667056029,Familiar,Novel,Frequent,5,Novel Frequent
0.08752300777835864,Familiar,Novel,Frequent,6,Novel Frequent
0.13879158446325002,Familiar,Novel,Frequent,7,Novel Frequent
0.15866001244561484,Familiar,Novel,Frequent,8,Novel Frequent
0.05845407071523184,Familiar,Novel,Frequent,9,Novel Frequent
0.0971184597876906,Familiar,Novel,Frequent,10,Novel Frequent
0.07203429994789826,Familiar,Novel,Frequent,11,Novel Frequent
0.06323461282230716,Familiar,Novel,Frequent,12,Novel Frequent
0.1084061012660593,Familiar,Novel,Frequent,13,Novel Frequent
0.15417352625869138,Familiar,Novel,Frequent,14,Novel Frequent
0.1117983783763776,Familiar,Novel,Frequent,15,Novel Frequent
0.08690003767728487,Familiar,Novel,Frequent,16,Novel Frequent
0.031784274774430216,Familiar,Novel,Frequent,17,Novel Frequent
0.10697403935536293,Familiar,Novel,Frequent,18,Novel Frequent
0.03743475032910425,Familiar,Novel,Frequent,19,Novel Frequent
0.0173680043308067,Familiar,Novel,Frequent,20,Novel Frequent
0.0015008203615869409,Familiar,Novel,Frequent,21,Novel Frequent
-0.03855510415918382,Familiar,Novel,Frequent,22,Novel Frequent
-0.009014310925719762,Familiar,Novel,Frequent,23,Novel Frequent
0.008827594689708514,Familiar,Novel,Frequent,24,Novel Frequent
0.004067297001195121,Familiar,Novel,Frequent,25,Novel Frequent
0.0291209403488586,Familiar,Novel,Frequent,26,Novel Frequent
0.0840153751851827,Familiar,Novel,Frequent,27,Novel Frequent
0.07626493393894243,Familiar,Novel,Frequent,28,Novel Frequent
0.020744509575493515,Familiar,Novel,Frequent,29,Novel Frequent
-0.018066952178004005,Familiar,Novel,Frequent,30,Novel Frequent
0.0201619515989857,Familiar,Novel,Frequent,31,Novel Frequent
0.06325889086887888,Familiar,Novel,Frequent,32,Novel Frequent
0.07084728698402133,Familiar,Novel,Frequent,33,Novel Frequent
0.10193464759652551,Familiar,Novel,Frequent,34,Novel Frequent
0.10118892242491766,Familiar,Novel,Frequent,35,Novel Frequent
0.10158271217132,Familiar,Novel,Frequent,36,Novel Frequent
0.1398751854976899,Familiar,Novel,Frequent,37,Novel Frequent
0.14977247219031017,Familiar,Novel,Frequent,38,Novel Frequent
0.14191962283620843,Familiar,Novel,Frequent,39,Novel Frequent
0.19327878198384854,Familiar,Novel,Frequent,40,Novel Frequent
0.17290211059471555,Familiar,Novel,Frequent,41,Novel Frequent
0.17871166227538854,Familiar,Novel,Frequent,42,Novel Frequent
0.2010317831114932,Familiar,Novel,Frequent,43,Novel Frequent
0.18283584605104417,Familiar,Novel,Frequent,44,Novel Frequent
0.198184065142639,Familiar,Novel,Frequent,45,Novel Frequent
0.17853941996000444,Familiar,Novel,Frequent,46,Novel Frequent
0.1657494189687108,Familiar,Novel,Frequent,47,Novel Frequent
0.20066042302573878,Familiar,Novel,Frequent,48,Novel Frequent
0.22970796911540903,Familiar,Novel,Frequent,49,Novel Frequent
0.24233287135217624,Familiar,Novel,Frequent,50,Novel Frequent
0.23256992931594506,Familiar,Novel,Frequent,51,Novel Frequent
0.266120817044824,Familiar,Novel,Frequent,52,Novel Frequent
0.2723701475218295,Familiar,Novel,Frequent,53,Novel Frequent
0.261482008313195,Familiar,Novel,Frequent,54,Novel Frequent
0.20362221103070316,Familiar,Novel,Frequent,55,Novel Frequent
0.2126234863423353,Familiar,Novel,Frequent,56,Novel Frequent
0.22889013593934865,Familiar,Novel,Frequent,57,Novel Frequent
0.17151557818224297,Familiar,Novel,Frequent,58,Novel Frequent
0.17109349764304352,Familiar,Novel,Frequent,59,Novel Frequent
0.18024250566937478,Familiar,Novel,Frequent,60,Novel Frequent
0.1853516859003888,Familiar,Novel,Frequent,61,Novel Frequent
0.21226247482912103,Familiar,Novel,Frequent,62,Novel Frequent
0.20905219924221793,Familiar,Novel,Frequent,63,Novel Frequent
0.21743100835730833,Familiar,Novel,Frequent,64,Novel Frequent
0.16178704181119768,Familiar,Novel,Frequent,65,Novel Frequent
0.20432549909861736,Familiar,Novel,Frequent,66,Novel Frequent
0.1970980332371574,Familiar,Novel,Frequent,67,Novel Frequent
0.18108307812097926,Familiar,Novel,Frequent,68,Novel Frequent
0.2387623409626049,Familiar,Novel,Frequent,69,Novel Frequent
0.23164672207524656,Familiar,Novel,Frequent,70,Novel Frequent
0.22728195804349594,Familiar,Novel,Frequent,71,Novel Frequent
0.26937608022381976,Familiar,Novel,Frequent,72,Novel Frequent
0.29218027591970075,Familiar,Novel,Frequent,73,Novel Frequent
0.3035277142656323,Familiar,Novel,Frequent,74,Novel Frequent
0.325436432028105,Familiar,Novel,Frequent,75,Novel Frequent
0.34580381367077523,Familiar,Novel,Frequent,76,Novel Frequent
0.34502141464916336,Familiar,Novel,Frequent,77,Novel Frequent
0.3363259319752542,Familiar,Novel,Frequent,78,Novel Frequent
0.3500588459124817,Familiar,Novel,Frequent,79,Novel Frequent
0.3429568486689496,Familiar,Novel,Frequent,80,Novel Frequent
0.38746231292372546,Familiar,Novel,Frequent,81,Novel Frequent
0.37382628293597864,Familiar,Novel,Frequent,82,Novel Frequent
0.3591052280875008,Familiar,Novel,Frequent,83,Novel Frequent
0.36919537996516205,Familiar,Novel,Frequent,84,Novel Frequent
0.3594304384921164,Familiar,Novel,Frequent,85,Novel Frequent
0.3451385748342698,Familiar,Novel,Frequent,86,Novel Frequent
0.3608051309515917,Familiar,Novel,Frequent,87,Novel Frequent
0.3530271601896645,Familiar,Novel,Frequent,88,Novel Frequent
0.3608291044174179,Familiar,Novel,Frequent,89,Novel Frequent
0.3485819485336532,Familiar,Novel,Frequent,90,Novel Frequent
0.2971103852358733,Familiar,Novel,Frequent,91,Novel Frequent
0.3101247850466786,Familiar,Novel,Frequent,92,Novel Frequent
0.32981806864303903,Familiar,Novel,Frequent,93,Novel Frequent
0.34514531698504064,Familiar,Novel,Frequent,94,Novel Frequent
0.3685662860938541,Familiar,Novel,Frequent,95,Novel Frequent
0.36624290314220925,Familiar,Novel,Frequent,96,Novel Frequent
