weights,Stem,Meaning,Frequency,row_number,label
0.13999999999999999,Familiar,Original,Frequent,1,Original Frequent
0.23299999999999998,Familiar,Original,Frequent,2,Original Frequent
0.2996515,Familiar,Original,Frequent,3,Original Frequent
0.302489645,Familiar,Original,Frequent,4,Original Frequent
0.362762231,Familiar,Original,Frequent,5,Original Frequent
0.420876984208,Familiar,Original,Frequent,6,Original Frequent
0.39473379508783996,Familiar,Original,Frequent,7,Original Frequent
0.43953012373612,Familiar,Original,Frequent,8,Original Frequent
0.5124406004671093,Familiar,Original,Frequent,9,Original Frequent
0.5237137734382522,Familiar,Original,Frequent,10,Original Frequent
0.568945674477249,Familiar,Original,Frequent,11,Original Frequent
0.5767755280136964,Familiar,Original,Frequent,12,Original Frequent
0.5527873281340906,Familiar,Original,Frequent,13,Original Frequent
0.5615634476900431,Familiar,Original,Frequent,14,Original Frequent
0.5179592800193566,Familiar,Original,Frequent,15,Original Frequent
0.5630554995425829,Familiar,Original,Frequent,16,Original Frequent
0.6172673964953139,Familiar,Original,Frequent,17,Original Frequent
0.587792161959797,Familiar,Original,Frequent,18,Original Frequent
0.6319313003074096,Familiar,Original,Frequent,19,Original Frequent
0.6558084796622796,Familiar,Original,Frequent,20,Original Frequent
0.6822950438931883,Familiar,Original,Frequent,21,Original Frequent
0.7086910807726561,Familiar,Original,Frequent,22,Original Frequent
0.7043407242012755,Familiar,Original,Frequent,23,Original Frequent
0.6985741663586809,Familiar,Original,Frequent,24,Original Frequent
0.7204336258675541,Familiar,Original,Frequent,25,Original Frequent
0.7210897345624716,Familiar,Original,Frequent,26,Original Frequent
0.7332158848303315,Familiar,Original,Frequent,27,Original Frequent
0.720610263560217,Familiar,Original,Frequent,28,Original Frequent
0.6891399868217851,Familiar,Original,Frequent,29,Original Frequent
0.6868771466882789,Familiar,Original,Frequent,30,Original Frequent
0.6782521722153285,Familiar,Original,Frequent,31,Original Frequent
0.662981689665354,Familiar,Original,Frequent,32,Original Frequent
0.6679780402865925,Familiar,Original,Frequent,33,Original Frequent
0.6633737667303425,Familiar,Original,Frequent,34,Original Frequent
0.6963792087156968,Familiar,Original,Frequent,35,Original Frequent
0.7029709832730714,Familiar,Original,Frequent,36,Original Frequent
0.6613546509895758,Familiar,Original,Frequent,37,Original Frequent
0.6845885424531449,Familiar,Original,Frequent,38,Original Frequent
0.685221232083317,Familiar,Original,Frequent,39,Original Frequent
0.6842807196902512,Familiar,Original,Frequent,40,Original Frequent
0.7186959000060197,Familiar,Original,Frequent,41,Original Frequent
0.7170110283402183,Familiar,Original,Frequent,42,Original Frequent
0.7205948491876232,Familiar,Original,Frequent,43,Original Frequent
0.7242782646166452,Familiar,Original,Frequent,44,Original Frequent
0.7420219514262536,Familiar,Original,Frequent,45,Original Frequent
0.7112620752510941,Familiar,Original,Frequent,46,Original Frequent
0.688560075078466,Familiar,Original,Frequent,47,Original Frequent
0.703675364621328,Familiar,Original,Frequent,48,Original Frequent
0.7081971203260304,Familiar,Original,Frequent,49,Original Frequent
0.7211466000521031,Familiar,Original,Frequent,50,Original Frequent
0.6894556999663327,Familiar,Original,Frequent,51,Original Frequent
0.688566039475765,Familiar,Original,Frequent,52,Original Frequent
0.7045355171455449,Familiar,Original,Frequent,53,Original Frequent
0.6943732774575945,Familiar,Original,Frequent,54,Original Frequent
0.7046207720198734,Familiar,Original,Frequent,55,Original Frequent
0.7056391317406651,Familiar,Original,Frequent,56,Original Frequent
0.724382942330266,Familiar,Original,Frequent,57,Original Frequent
0.7093194876819583,Familiar,Original,Frequent,58,Original Frequent
0.6856190803269027,Familiar,Original,Frequent,59,Original Frequent
0.7028434896187264,Familiar,Original,Frequent,60,Original Frequent
0.6986283029583993,Familiar,Original,Frequent,61,Original Frequent
0.7076696684803869,Familiar,Original,Frequent,62,Original Frequent
0.7303056750869524,Familiar,Original,Frequent,63,Original Frequent
0.7384775200022041,Familiar,Original,Frequent,64,Original Frequent
0.7439636291968682,Familiar,Original,Frequent,65,Original Frequent
0.7227437799447599,Familiar,Original,Frequent,66,Original Frequent
0.7030100787933655,Familiar,Original,Frequent,67,Original Frequent
0.726030150804703,Familiar,Original,Frequent,68,Original Frequent
0.7487416574074913,Familiar,Original,Frequent,69,Original Frequent
0.7544218012823488,Familiar,Original,Frequent,70,Original Frequent
0.7386913555866513,Familiar,Original,Frequent,71,Original Frequent
0.7876082980240839,Familiar,Original,Frequent,72,Original Frequent
0.7934179226273979,Familiar,Original,Frequent,73,Original Frequent
0.7663483725467842,Familiar,Original,Frequent,74,Original Frequent
0.754486219860117,Familiar,Original,Frequent,75,Original Frequent
0.7404278607489706,Familiar,Original,Frequent,76,Original Frequent
0.7768140211924062,Familiar,Original,Frequent,77,Original Frequent
0.7750793631027347,Familiar,Original,Frequent,78,Original Frequent
0.7756209883345175,Familiar,Original,Frequent,79,Original Frequent
0.7665388319145242,Familiar,Original,Frequent,80,Original Frequent
0.7381695815848204,Familiar,Original,Frequent,81,Original Frequent
0.7430188091830295,Familiar,Original,Frequent,82,Original Frequent
0.7411638112922356,Familiar,Original,Frequent,83,Original Frequent
0.748800341462862,Familiar,Original,Frequent,84,Original Frequent
0.7450974979627879,Familiar,Original,Frequent,85,Original Frequent
0.7233771085678163,Familiar,Original,Frequent,86,Original Frequent
0.7154268539401022,Familiar,Original,Frequent,87,Original Frequent
0.7165286068315615,Familiar,Original,Frequent,88,Original Frequent
0.7202630474183213,Familiar,Original,Frequent,89,Original Frequent
0.7238903487466531,Familiar,Original,Frequent,90,Original Frequent
0.6958732816879138,Familiar,Original,Frequent,91,Original Frequent
0.7082338550864393,Familiar,Original,Frequent,92,Original Frequent
